##-bif-t-Lx-Ly-Lz-chi1-K2-twist-chia-Hx-Hz-Tem-zeta
# PPD 110000.001860 67.561795 67.561795 2.000000 2.000000 50.000000 0.300000 -1.000000 0.000000 6.000000 0.050000 -0.030951
##-plabel-pindex-rx-ry-rz-vx-vy-vz-nx-ny-nz-dnx-dny-dnz-phix-phiy-phiz
1 129 1.997191 1.791031 0.984807 0.069639 -0.070518 0.455332 0.778512 -0.523455 -0.346287 -0.730070 -1.871612 1.187852 2.309316 -0.201996 -1.772682
1 64 1.454679 0.793184 1.051691 -0.460864 -0.054978 0.150328 0.022938 -0.942217 -0.334217 0.929140 -0.192039 0.605162 1.295339 -1.670565 1.049506
1 255 0.770348 1.721948 0.991354 -0.055711 -0.001799 0.128624 -0.958216 0.267428 0.101514 -0.039209 -0.137653 -0.007469 -1.462904 0.402159 -1.666838
1 2 2.481214 0.716795 1.033432 0.270253 -0.008368 0.132151 0.220110 0.972548 0.075506 -0.224684 0.062228 -0.146545 -2.425535 2.006863 -0.736873
1 131 2.482002 2.715430 0.959487 -0.123666 0.331571 0.013090 -0.941684 0.313477 0.122330 -0.007804 0.178172 -0.516654 9.704606 18.867642 16.867869
1 128 1.229210 2.665904 0.965166 0.100175 -0.114399 -0.174021 -0.946963 0.297121 -0.122394 -0.012555 -0.135653 -0.232173 -85.979567 -11.071095 -5.685060
1 191 0.329598 0.772182 0.933948 -0.257794 -0.036498 -0.159564 -0.813021 0.477013 0.333849 0.568023 0.953767 0.020533 125.828687 18.275297 -25.593721
1 383 0.002382 2.614231 1.002552 0.504932 -0.124184 -0.038728 -0.728239 0.590863 -0.347201 0.167188 -0.249392 -0.775082 119.716918 16.056431 -21.054282
1 66 3.141811 1.750897 1.014868 0.418697 -0.105141 -0.277395 -0.076688 0.921741 0.380148 0.299547 0.100808 -0.183999 -131.267794 -129.052648 -91.207263
1 132 3.683895 2.771090 1.003886 0.181192 0.135558 -0.142449 0.681857 -0.617798 -0.391659 -0.339024 -0.530510 0.246598 217.215930 6.315482 226.672704
1 133 4.828470 2.762640 1.024259 0.099140 0.246784 -0.238631 -0.057067 0.941643 0.331740 -0.541461 0.137476 -0.483369 -99.812123 161.706371 -155.781895
1 67 4.166585 1.713548 1.025308 -0.111187 0.201504 -0.406451 0.167013 0.981630 0.092240 0.681220 -0.211298 1.015216 -33.492014 -201.268115 95.308947
1 68 5.219319 1.644076 1.041912 -0.022161 0.034159 0.108115 0.246980 0.961580 -0.119855 -0.472954 0.209835 0.708883 105.308468 -43.269403 -44.890570
1 3 3.532433 0.646471 1.032570 -0.249596 -0.014034 0.117970 -0.236246 -0.964022 0.121856 -0.799755 0.192604 -0.026784 -119.936643 52.857512 -55.544801
1 4 4.574685 0.595163 1.047684 -0.022131 -0.490828 -0.020339 -0.038187 0.923378 -0.381988 1.203699 0.127160 0.187051 44.599997 45.561656 -121.217470
1 134 5.731282 0.617715 0.973994 -0.356047 0.106463 0.042217 -0.768861 0.514179 -0.380097 -0.470470 -1.133403 -0.581553 47.059518 -86.301472 148.743859
