##-bif-t-Lx-Ly-Lz-chi1-K2-twist-chia-Hx-Hz-Tem-zeta
# PPD 110000.001860 67.561795 67.561795 2.000000 2.000000 80.000000 0.100000 1.000000 0.000000 0.000000 0.050000 -0.052839
##-plabel-pindex-rx-ry-rz-vx-vy-vz-nx-ny-nz-dnx-dny-dnz-phix-phiy-phiz
1 195 1.778241 1.659578 1.025744 0.038044 0.209748 -0.277413 0.069610 0.005204 0.997561 0.287423 0.327701 -0.021766 -0.635197 0.547975 0.540782
1 194 1.224365 0.678009 0.981498 -0.267178 0.197566 0.226372 -0.115027 -0.025852 -0.993026 -0.606992 0.814670 0.049102 3.387353 -1.341690 -1.756692
1 132 2.368420 0.719146 1.008788 -0.121444 -0.246090 -0.019482 -0.126634 -0.063958 -0.989885 -0.280961 -0.138900 0.044917 0.033852 5.048758 -4.124428
1 257 0.645041 1.631495 0.991706 0.196476 0.336680 -0.013652 0.062215 0.018158 0.997898 -0.344060 0.707020 0.008585 9.590485 -10.201165 -9.386620
1 322 2.346782 2.700457 0.984858 -0.064105 -0.171922 -0.151809 0.002096 -0.016426 0.999863 0.818592 0.803735 0.011488 48.087000 18.773602 24.902644
1 258 1.233362 2.616974 0.987010 0.002805 0.325752 0.046566 0.014056 0.043925 -0.998936 -0.378646 -1.018962 -0.050133 -123.142705 44.836830 68.648177
1 260 2.891777 1.703098 0.979024 -0.386687 -0.128475 -0.051391 0.024017 0.033357 0.999155 -0.405769 -0.178127 0.015700 -72.960364 -13.433428 -163.700203
1 193 0.065759 0.692848 1.008016 0.119746 0.162708 -0.079063 0.123326 0.010463 0.992311 0.252786 0.036601 -0.031803 203.973525 1002.654062 28.035316
1 320 0.042008 2.580356 0.979742 -0.385147 -0.341310 0.292086 -0.016939 0.050247 0.998593 0.742490 -0.269231 0.026142 180.813795 592.385700 -132.528016
1 259 3.458358 2.685582 0.993364 0.033952 -0.080399 0.418105 0.027659 -0.055780 -0.998060 -0.739029 0.729411 -0.061246 -212.926694 170.908568 16.147953
1 261 3.508578 0.791613 0.999398 -0.231439 -0.038566 0.020114 -0.065640 -0.058661 -0.996118 -0.310325 0.391830 -0.002626 -27.208702 -85.695687 30.462990
1 262 4.637791 0.770442 0.975081 0.091267 0.240054 -0.094307 -0.047292 -0.107786 -0.993049 0.645386 0.624494 -0.098518 38.655004 -129.119767 -102.621544
1 325 4.041891 1.757143 1.011446 0.164605 -0.045605 -0.003882 0.028505 0.092778 0.995279 -1.601718 -0.666972 0.108048 55.997693 -22.519689 33.045577
1 326 5.171732 1.767495 0.995831 -0.211553 0.050696 0.036200 -0.006478 -0.146697 -0.989160 1.210195 0.176886 -0.034158 112.359988 30.310075 92.173170
1 389 4.592166 2.719184 1.040776 -0.057930 0.100106 -0.104523 0.039927 -0.094122 -0.994760 -0.006397 0.282724 -0.027007 -140.844804 7.766344 103.274331
1 199 5.719091 0.711123 1.007490 -0.023221 -0.285655 0.149385 0.002228 0.187177 0.982324 0.652015 0.310494 -0.060642 -64.500034 204.096625 8.794631
1 263 5.713223 2.743090 1.003582 0.206747 0.129157 -0.298850 0.046027 -0.143999 -0.988507 -0.972020 0.288278 -0.087254 -19.600606 -80.052884 -46.619734
1 200 6.303814 1.655982 0.995208 -0.157598 -0.178509 0.118282 -0.050022 0.215713 0.975175 -1.137335 -0.164706 -0.021907 -66.830594 -238.262102 -188.157451
