#-kx-ky-Sk-Skxy2
-9.299909 -9.299909 0.021038 0.047871
-9.299909 -9.206910 0.039740 0.080513
-9.299909 -9.113911 0.031707 0.034120
-9.299909 -9.020912 0.016997 0.029605
-9.299909 -8.927912 0.026237 0.070090
-9.299909 -8.834913 0.034387 0.042945
-9.299909 -8.741914 0.049750 0.065579
-9.299909 -8.648915 0.052049 0.031246
-9.299909 -8.555916 0.024291 0.087418
-9.299909 -8.462917 0.055939 0.068092
-9.299909 -8.369918 0.061368 0.040265
-9.299909 -8.276919 0.035969 0.050494
-9.299909 -8.183920 0.053735 0.038421
-9.299909 -8.090921 0.052656 0.065869
-9.299909 -7.997922 0.107062 0.026695
-9.299909 -7.904922 0.035338 0.081696
-9.299909 -7.811923 0.035762 0.067300
-9.299909 -7.718924 0.036968 0.187402
-9.299909 -7.625925 0.044840 0.494980
-9.299909 -7.532926 0.068078 1.356083
-9.299909 -7.439927 0.076233 0.523448
-9.299909 -7.346928 0.058837 0.823930
-9.299909 -7.253929 0.076639 0.215905
-9.299909 -7.160930 0.056618 0.097537
-9.299909 -7.067931 0.034334 0.240225
-9.299909 -6.974932 0.040817 0.084462
-9.299909 -6.881932 0.062872 0.109262
-9.299909 -6.788933 0.040930 0.048182
-9.299909 -6.695934 0.036516 0.090725
-9.299909 -6.602935 0.040301 0.079257
-9.299909 -6.509936 0.099939 0.045013
-9.299909 -6.416937 0.111956 0.029941
-9.299909 -6.323938 0.099655 0.039205
-9.299909 -6.230939 0.115659 0.033873
-9.299909 -6.137940 0.136754 0.058676
-9.299909 -6.044941 0.283865 0.058839
-9.299909 -5.951942 0.068877 0.068367
-9.299909 -5.858943 0.030005 0.048399
-9.299909 -5.765943 0.013202 0.082533
-9.299909 -5.672944 0.013375 0.039898
-9.299909 -5.579945 0.028194 0.092043
-9.299909 -5.486946 0.029816 0.037377
-9.299909 -5.393947 0.018880 0.055463
-9.299909 -5.300948 0.028450 0.054137
-9.299909 -5.207949 0.020472 0.031796
-9.299909 -5.114950 0.027702 0.035051
-9.299909 -5.021951 0.027904 0.032931
-9.299909 -4.928952 0.018915 0.044944
-9.299909 -4.835953 0.032246 0.024783
-9.299909 -4.742953 0.020024 0.083124
-9.299909 -4.649954 0.023643 0.046510
-9.299909 -4.556955 0.099198 0.125247
-9.299909 -4.463956 0.027029 0.047418
-9.299909 -4.370957 0.029014 0.059657
-9.299909 -4.277958 0.019878 0.045727
-9.299909 -4.184959 0.031888 0.035825
-9.299909 -4.091960 0.010185 0.034047
-9.299909 -3.998961 0.012336 0.039876
-9.299909 -3.905962 0.049109 0.097268
-9.299909 -3.812963 0.044481 0.198979
-9.299909 -3.719964 0.009708 0.058178
-9.299909 -3.626964 0.130350 0.667053
-9.299909 -3.533965 0.326782 1.550295
-9.299909 -3.440966 0.024101 0.074525
-9.299909 -3.347967 0.135327 0.375840
-9.299909 -3.254968 0.012686 0.123372
-9.299909 -3.161969 0.073611 0.736302
-9.299909 -3.068970 0.053207 0.206898
-9.299909 -2.975971 0.043580 0.225099
-9.299909 -2.882972 0.014937 0.087408
-9.299909 -2.789973 0.017444 0.094223
-9.299909 -2.696974 0.037218 0.045132
-9.299909 -2.603974 0.019728 0.047634
-9.299909 -2.510975 0.038564 0.077274
-9.299909 -2.417976 0.018416 0.069614
-9.299909 -2.324977 0.015928 0.029667
-9.299909 -2.231978 0.026405 0.035040
-9.299909 -2.138979 0.008601 0.025087
-9.299909 -2.045980 0.011817 0.023566
-9.299909 -1.952981 0.011241 0.015594
-9.299909 -1.859982 0.017459 0.037703
-9.299909 -1.766983 0.021134 0.030133
-9.299909 -1.673984 0.042565 0.044245
-9.299909 -1.580984 0.034789 0.034430
-9.299909 -1.487985 0.025360 0.032671
-9.299909 -1.394986 0.025561 0.020980
-9.299909 -1.301987 0.024901 0.050001
-9.299909 -1.208988 0.021909 0.019088
-9.299909 -1.115989 0.030552 0.048781
-9.299909 -1.022990 0.024481 0.030573
-9.299909 -0.929991 0.029136 0.090685
-9.299909 -0.836992 0.019578 0.043741
-9.299909 -0.743993 0.020526 0.071701
-9.299909 -0.650994 0.014876 0.091146
-9.299909 -0.557995 0.019831 0.089545
-9.299909 -0.464995 0.016354 0.113527
-9.299909 -0.371996 0.027506 0.047742
-9.299909 -0.278997 0.013641 0.055619
-9.299909 -0.185998 0.012590 0.060882
-9.299909 -0.092999 0.013195 0.083167
-9.299909 0.000000 0.011599 0.040133
-9.299909 0.092999 0.016601 0.035766
-9.299909 0.185998 0.176122 1.203788
-9.299909 0.278997 0.048762 0.480178
-9.299909 0.371996 0.123255 1.520224
-9.299909 0.464995 0.134093 1.297314
-9.299909 0.557995 0.028480 0.244199
-9.299909 0.650994 0.060144 0.491291
-9.299909 0.743993 0.081243 0.602263
-9.299909 0.836992 0.034999 0.190600
-9.299909 0.929991 0.036230 0.314901
-9.299909 1.022990 0.023253 0.071281
-9.299909 1.115989 0.031618 0.111654
-9.299909 1.208988 0.032622 0.101027
-9.299909 1.301987 0.021559 0.032229
-9.299909 1.394986 0.020194 0.042645
-9.299909 1.487985 0.025565 0.078393
-9.299909 1.580984 0.022580 0.015222
-9.299909 1.673984 0.032691 0.114691
-9.299909 1.766983 0.033675 0.052193
-9.299909 1.859982 0.037247 0.056801
-9.299909 1.952981 0.044985 0.041309
-9.299909 2.045980 0.043859 0.044191
-9.299909 2.138979 0.021178 0.050695
-9.299909 2.231978 0.040502 0.054985
-9.299909 2.324977 0.054013 0.136013
-9.299909 2.417976 0.065154 0.132502
-9.299909 2.510975 0.041722 0.204807
-9.299909 2.603974 0.104686 0.535714
-9.299909 2.696974 0.100277 0.538470
-9.299909 2.789973 0.149158 0.761576
-9.299909 2.882972 0.017100 0.173218
-9.299909 2.975971 0.005359 0.127125
-9.299909 3.068970 0.025481 0.082606
-9.299909 3.161969 0.032335 0.111749
-9.299909 3.254968 0.016619 0.118406
-9.299909 3.347967 0.024897 0.050132
-9.299909 3.440966 0.042221 0.046450
-9.299909 3.533965 0.045789 0.018612
-9.299909 3.626964 0.050246 0.020514
-9.299909 3.719964 0.011315 0.031312
-9.299909 3.812963 0.180859 0.095842
-9.299909 3.905962 0.048097 0.029287
-9.299909 3.998961 0.053551 0.046117
-9.299909 4.091960 0.045205 0.022522
-9.299909 4.184959 0.020624 0.074386
-9.299909 4.277958 0.013011 0.043964
-9.299909 4.370957 0.014536 0.029316
-9.299909 4.463956 0.015921 0.034238
-9.299909 4.556955 0.017958 0.032362
-9.299909 4.649954 0.017506 0.034271
-9.299909 4.742953 0.010697 0.055872
-9.299909 4.835953 0.030650 0.039396
-9.299909 4.928952 0.007675 0.020979
-9.299909 5.021951 0.013446 0.046059
-9.299909 5.114950 0.012352 0.179485
-9.299909 5.207949 0.019971 0.029215
-9.299909 5.300948 0.017640 0.052050
-9.299909 5.393947 0.008180 0.107846
-9.299909 5.486946 0.012932 0.073423
-9.299909 5.579945 0.013731 0.041804
-9.299909 5.672944 0.024369 0.075174
-9.299909 5.765943 0.026238 0.115496
-9.299909 5.858943 0.108209 0.278285
-9.299909 5.951942 0.026196 0.107416
-9.299909 6.044941 0.049302 0.070783
-9.299909 6.137940 0.126458 0.285281
-9.299909 6.230939 0.180383 0.065624
-9.299909 6.323938 0.169320 0.167890
-9.299909 6.416937 0.323714 0.311558
-9.299909 6.509936 0.395357 0.460372
-9.299909 6.602935 1.806851 2.088072
