#-r-Gv-G6v-r-Gv1-Gv2
0.030000 0.000000 0.0000000000
0.060000 0.000000 0.0000000000
0.090000 0.000000 0.0000000000
0.120000 0.000000 0.0000000000
0.150000 0.000000 0.0000000000
0.180000 0.000000 0.0000000000
0.210000 0.000000 0.0000000000
0.240000 0.000000 0.0000000000
0.270000 0.000000 0.0000000000
0.300000 0.000000 0.0000000000
0.330000 0.000000 0.0000000000
0.360000 0.000000 0.0000000000
0.390000 0.000000 0.0000000000
0.420000 0.000000 0.0000000000
0.450000 0.000000 0.0000000000
0.480000 0.000000 0.0000000000
0.510000 0.000000 0.0000000000
0.540000 0.000000 0.0000000000
0.570000 0.000000 0.0000000000 2.160000 0.0004479600 0.0010282840
0.600000 0.000000 0.0000000000 2.280000 0.0022985719 0.0035351347
0.630000 0.000000 0.0000000000
0.660000 0.000000 0.0000000000 2.520000 0.0069231621 0.0077516906
0.690000 0.000000 0.0000000000 2.640000 0.0134267632 0.0136982645
0.720000 0.000000 0.0000000000 2.760000 0.0169722730 0.0000000000
0.750000 0.000000 0.0000000000
0.780000 0.000000 0.0000000000 3.000000 0.0170446166 0.0207692338
0.810000 0.000000 0.0000000000 3.120000 0.0177714473 0.0185592917
0.840000 0.000000 0.0000000000
0.870000 0.000000 0.0000000000 3.360000 0.0175369157 0.0200532600
0.900000 0.000000 0.0000000000 3.480000 0.0199251831 0.0230916119
0.930000 0.000000 0.0000000000 3.600000 0.0248026699 0.0000000000
0.960000 0.000000 0.0000000000
0.990000 0.000000 0.0000000000 3.840000 0.0280256066 0.0289123528
1.020000 0.000000 0.0000000000 3.960000 0.0443413803 0.0447612997
1.050000 0.000000 0.0000000000
1.080000 0.000000 0.0000000000 4.200000 0.0875355080 0.0840835721
1.110000 0.000000 0.0000000000 4.320000 0.1821728727 0.1733937229
1.140000 0.000000 0.0000000000 4.440000 0.3947702352 0.0000000000
1.170000 0.000000 0.0000000000
1.200000 0.000000 0.0000000000 4.680000 0.8004817266 0.6935095874
1.230000 0.000000 0.0000000000 4.800000 1.4616052618 0.0000000000
1.260000 0.000000 0.0000000000
1.290000 0.000000 0.0000000000 5.040000 2.4201136982 2.1487831924
1.320000 0.000000 0.0000000000 5.160000 3.6284685287 3.2533338371
1.350000 0.000000 0.0000000000 5.280000 4.9594201792 0.0000000000
1.380000 0.000000 0.0000000000
1.410000 0.000000 0.0000000000 5.520000 6.2142387642 5.7640492573
1.440000 0.000000 0.0000000000 5.640000 7.1553107057 0.0000000000
1.470000 0.000000 0.0000000000
1.500000 0.000000 0.0000000000 5.880000 7.6283623625 7.4592893429
1.530000 0.000000 0.0000000000 6.000000 7.6297670487 7.7587863358
1.560000 0.000000 0.0000000000 6.120000 7.2807050793 0.0000000000
