##-bif-t-Lx-Ly-Lz-chi1-K2-twist-chia-Hx-Hz-Tem-zeta
# PPD 110000.001860 67.561795 67.561795 2.000000 2.000000 50.000000 0.300000 1.000000 0.000000 10.000000 0.050000 -0.056237
##-plabel-pindex-rx-ry-rz-vx-vy-vz-nx-ny-nz-dnx-dny-dnz-phix-phiy-phiz
1 196 2.575298 1.159994 0.989157 0.037631 0.105974 0.078774 -0.003078 -0.000528 -0.999995 -0.670794 -0.154587 0.002146 -0.003447 -0.523221 -0.027070
1 388 1.980891 2.170302 1.008778 -0.216522 0.140279 -0.013755 0.043444 0.014874 0.998945 -1.246788 0.050254 0.053475 0.171679 0.168910 0.030463
1 322 1.437904 1.157969 0.962813 0.048870 0.326946 0.371035 0.039128 0.012447 -0.999157 -0.757771 0.349993 -0.025315 0.977981 0.176856 -0.082012
1 133 1.980153 0.194837 1.018336 0.078314 0.198850 -0.265820 -0.006928 -0.001345 -0.999975 -0.273477 0.417645 0.001333 -0.220174 0.208434 0.108093
1 323 0.845293 0.196565 1.013847 -0.279872 0.210443 -0.120118 0.019434 -0.008763 -0.999773 -0.964600 0.071324 -0.019375 271.727775 -34.498865 9.593951
1 387 0.868124 2.169775 1.001800 0.112169 0.161887 -0.000687 0.014627 0.033170 -0.999343 0.469030 0.350844 0.018510 672.299784 -45.923524 20.091537
1 258 0.268448 1.181954 1.026103 0.205632 -0.174884 0.020801 -0.039855 0.021309 0.998978 0.972154 0.196575 0.034592 421.754366 -12.518797 14.990094
1 260 3.113645 2.170230 1.020417 0.252675 0.194350 0.103279 -0.004055 -0.028871 -0.999575 0.623540 0.708420 -0.022991 -2575.472976 -812.441639 -105.612856
1 197 3.132503 0.174842 1.004176 0.296191 -0.158231 -0.339305 0.012527 0.018599 0.999749 1.392563 -0.419837 -0.009638 -4086.847628 -165.970575 -113.634977
1 261 3.718443 1.163199 1.039114 0.000333 -0.296242 0.277509 0.006922 0.018727 -0.999801 0.483978 -0.034798 0.002699 -2197.835248 -111.203455 -0.728468
1 262 4.298769 0.172569 0.983369 -0.517280 -0.311670 -0.072062 -0.008637 0.004536 -0.999952 -0.645922 1.390132 0.011885 -155.938662 14.728043 38.012272
1 326 4.263757 2.170649 1.018259 0.106843 0.112999 -0.438911 0.010010 -0.022090 -0.999706 -0.702502 -0.140360 -0.003933 53.665436 30.984165 39.622072
1 263 4.831789 1.159771 0.984631 0.191668 0.403185 -0.316789 0.018297 -0.037869 -0.999115 0.599094 -0.263402 0.020955 -158.569456 18.913882 -9.326619
1 389 5.444805 2.162087 1.019874 0.197176 -0.140602 0.272773 0.025870 -0.012793 0.999583 -0.442444 0.028454 0.011815 -24.963325 -72.853990 -3.421819
1 3975 5.464946 0.179016 1.007406 -0.516131 0.150655 -0.306063 0.028811 -0.008144 0.999552 0.191887 0.912090 0.001900 -243.436190 69.305140 -17.156940
1 135 5.998297 1.163137 0.980511 -0.164294 -0.322579 0.075329 0.028981 -0.017603 -0.999425 -0.650503 0.557128 -0.028676 -839.204735 -112.116135 -31.146761
1 70 6.595408 0.185198 1.005984 -0.350122 0.319455 -0.155457 0.006872 0.000003 0.999976 -0.120380 -0.398471 0.000829 -2053.419198 -276.990383 -57.783047
1 199 6.558371 2.170719 1.010925 0.167506 0.212572 -0.080839 0.002497 0.023005 0.999732 0.879958 0.526337 -0.014309 -2165.134660 240.794817 -39.930221
1 7 7.125539 1.186748 1.005675 -0.079680 0.203672 -0.163384 -0.022498 -0.021391 -0.999518 0.253649 -0.111668 -0.003320 -687.037071 -208.885059 -0.565853
1 136 7.693355 2.174948 1.012217 -0.258354 -0.008901 0.074448 -0.006113 -0.013230 0.999894 0.621329 0.812133 0.014544 62.029684 25.540936 1.894924
1 71 8.271661 1.210630 1.017868 -0.331040 -0.042970 0.232434 0.035009 -0.000671 0.999387 -1.136031 -0.268963 0.039615 479.710463 -45.619405 37.879441
1 72 7.743849 0.169860 0.990620 0.214656 0.102812 -0.230435 0.032846 0.003586 -0.999454 0.131466 -0.855720 0.001250 -14.721745 76.740035 10.691498
1 201 8.852874 2.191002 0.999207 0.052457 -0.261066 -0.066150 0.009148 0.018146 -0.999794 0.148036 0.174755 0.004526 142.589118 -141.772276 -5.773206
1 74 8.878778 0.192517 0.989763 -0.295896 0.120509 -0.274507 -0.011697 0.025055 -0.999618 -0.663775 -0.094010 0.005411 22.787757 86.827569 -12.395491
1 137 9.431036 1.187346 1.021351 0.356943 0.103013 -0.028898 -0.015221 -0.029797 0.999440 0.054627 0.213638 0.007201 -547.051862 331.447927 1.648936
1 202 10.003855 2.170429 1.008887 -0.338201 -0.200815 0.024926 -0.026073 -0.033198 0.999109 0.207734 0.160791 0.010764 -553.702513 -48.579648 -7.109274
1 73 10.005673 0.205435 0.987253 -0.100362 0.072059 0.090076 0.027781 0.008623 0.999577 0.463337 -0.455110 -0.008951 -683.427538 116.088722 -29.573751
1 138 10.541366 1.181165 0.999604 -0.089575 -0.222604 -0.153554 0.005802 -0.006462 -0.999962 0.012640 0.632224 -0.004012 -138.381659 206.619626 21.239862
1 203 11.129375 2.197019 0.971001 0.290585 -0.277518 0.211069 -0.010151 0.021324 -0.999721 1.327589 -0.603949 -0.026361 -174.326223 114.934496 2.906803
