##-bif-t-Lx-Ly-Lz-chi1-K2-twist-chia-Hx-Hz-Tem-zeta
# PPD 110000.001860 67.561795 67.561795 2.000000 2.000000 60.000000 0.250000 1.000000 0.000000 0.000000 0.050000 -0.050726
##-plabel-pindex-rx-ry-rz-vx-vy-vz-nx-ny-nz-dnx-dny-dnz-phix-phiy-phiz
1 3912 0.826915 0.978840 1.013283 0.388745 0.173847 -0.138956 0.232470 0.077299 -0.969527 0.969210 -1.565884 0.107548 2.442000 -4.152821 1.379263
1 9 1.352162 1.944742 1.007975 -0.515264 0.149467 0.069101 0.459383 0.019706 -0.888020 -0.050139 -0.606095 -0.039387 1.890236 -2.497771 0.838141
1 72 1.966489 1.028953 0.992591 -0.235092 -0.140929 0.015535 -0.221291 0.079832 0.971935 -0.813748 0.526727 -0.228538 -1.723518 0.378447 -0.608038
1 73 2.479360 2.022747 1.009526 -0.401807 -0.009036 -0.242654 -0.377709 0.161299 0.911767 -0.669125 -0.411702 -0.204359 -7.120127 -4.849189 -5.397039
1 136 0.770134 2.906395 0.997990 0.246304 0.390278 -0.123264 -0.899763 -0.385136 -0.205176 0.172403 -0.603892 0.377525 -53.989300 55.588884 -37.718142
1 8 0.201029 1.919462 1.033704 0.082586 0.026054 -0.231129 -0.449039 -0.177873 0.875628 1.628327 0.065675 0.848378 -55.952364 -26.220247 137.838308
1 135 1.961148 2.965282 0.964960 0.272881 -0.422877 0.131863 -0.852716 -0.521237 0.034464 0.062449 -0.064326 0.572253 148.512939 100.121224 85.177647
1 3913 2.562109 0.082705 0.989948 0.149758 0.134395 -0.016355 0.042297 -0.233589 -0.971415 0.283272 0.243747 -0.046278 298.715318 -328.875414 -118.861045
1 3977 1.424765 0.036694 0.978285 0.203256 -0.132810 0.246412 0.045282 0.015784 -0.998850 -1.167788 0.629374 -0.042995 483.950928 223.544306 16.105301
1 3975 0.290557 0.016325 0.989793 -0.308869 -0.017565 0.098393 0.047865 0.215941 -0.975233 0.103229 0.171951 0.043141 345.646028 -168.897122 63.980004
1 10 3.116222 1.078797 1.008968 -0.260583 0.018504 0.120438 -0.154925 0.271072 0.950010 -0.156984 -0.430420 0.097214 40.498850 -61.040424 -9.947870
1 139 3.601346 2.065025 0.988877 -0.089250 -0.005370 -0.461380 -0.358753 0.339919 0.869340 0.995735 0.508883 0.211936 -62.291783 -65.078514 -75.041072
1 75 4.267220 1.146868 1.003224 -0.022698 0.240644 -0.123465 -0.006099 -0.999056 -0.043006 -0.022926 -0.030578 0.713590 25.935874 204.115067 -33.801773
1 204 4.934959 2.119796 1.010805 -0.084899 0.686678 -0.136522 -0.202562 0.457521 -0.865819 0.447856 -0.608870 -0.426520 190.999041 81.257733 39.569385
1 76 5.429700 1.081845 0.994172 0.422840 -0.040844 -0.188747 0.371003 -0.328954 0.868416 0.037741 0.643531 0.227645 -68.917055 -234.576342 -125.666045
1 140 6.025770 2.092271 1.006422 0.192799 -0.029202 0.134427 0.131430 -0.282974 0.950080 -1.771206 -0.685895 0.040732 -39.495672 31.876668 -9.413932
1 13 6.002358 0.126097 1.006185 0.099408 0.093672 0.123909 -0.962538 -0.270882 -0.011936 0.058200 -0.172355 -0.781797 162.307693 1.261926 5.705139
1 74 4.807590 0.107381 0.994294 0.058326 0.074961 -0.374116 0.069758 -0.924676 0.374311 0.170449 0.121419 0.268181 -227.922802 215.279819 37.784089
1 3978 3.679264 0.093018 0.989497 -0.171486 0.040790 -0.308479 -0.026013 0.568534 0.822248 -0.236758 0.722211 -0.506855 -247.244294 122.989195 9.301367
1 138 4.308335 3.050666 1.010823 0.293912 0.207674 0.069362 0.826909 0.362819 -0.429632 -0.587679 0.070951 -1.071184 -22.925294 -79.228593 -74.716441
1 137 3.122392 3.027408 0.992287 -0.255484 -0.193475 0.276570 0.871347 0.447512 -0.201214 -0.184935 0.179298 -0.402081 44.555514 -249.231007 44.554578
1 268 5.476196 3.063655 1.027089 -0.269446 0.269657 0.164024 0.061887 0.408527 -0.910646 -0.420537 -0.478313 -0.243156 -65.991212 274.721040 86.435051
