##-bif-t-Lx-Ly-Lz-chi1-K2-twist-chia-Hx-Hz-Tem-zeta
# PPD 10000.002001 67.561795 67.561795 2.000000 2.000000 40.000000 0.300000 1.000000 0.000000 0.000000 0.200000 0.024564
##-plabel-pindex-rx-ry-rz-vx-vy-vz-nx-ny-nz-dnx-dny-dnz-phix-phiy-phiz
1 321 2.136197 0.698564 1.025471 0.317073 -0.625370 0.242316 -0.002671 0.702993 0.711192 -0.297966 0.348339 -0.345442 -0.969484 0.102340 -1.408899
1 320 1.687729 1.805011 1.003395 0.073202 -0.570608 -0.522348 -0.003943 0.078433 -0.996912 -1.078423 -1.320076 -0.099592 0.565610 -0.344942 -4.933144
1 259 2.721332 1.730798 1.058991 0.379640 -0.442641 -0.619109 0.005557 -0.931898 -0.362679 -0.687628 0.124713 -0.330984 5.338295 7.325088 3.076218
1 257 1.129722 0.823300 1.014982 0.092479 0.225247 0.360680 -0.011343 0.426658 -0.904342 -0.126669 -1.815943 -0.855152 11.495660 2.564904 4.700562
1 446 0.675950 1.967177 0.984363 0.161138 -0.110232 0.750727 -0.315348 0.921276 -0.227608 0.575113 0.035826 -0.651801 -0.207708 13.008106 0.507006
1 447 2.176437 2.795365 1.040833 0.344311 0.072973 0.079738 -0.090968 0.533824 0.840688 2.098884 0.120551 0.150564 21.031490 -39.626811 76.099924
1 510 1.121323 2.989402 0.982222 0.128086 -0.363407 0.118391 0.265974 -0.106476 0.958082 -1.358714 1.810182 0.578369 -68.760499 26.345025 88.435514
1 509 0.002122 2.964804 1.051311 -0.213651 0.644976 -0.261212 -0.118527 0.985082 -0.124756 0.414527 0.019370 -0.240883 156.677673 -217.368128 113.780198
1 383 0.047653 0.860974 0.998182 -0.620377 1.234075 0.474195 0.010564 0.978482 0.206060 -0.523087 -0.093119 0.468998 62.287870 -135.483570 58.720209
1 322 3.174847 0.657272 0.987028 -0.421159 0.280744 -0.009870 0.002602 -0.920315 0.391169 0.556223 -0.504799 -1.191355 -218.989749 114.281637 24.063187
1 258 3.249972 2.760502 0.963350 0.192939 0.706545 -0.879403 -0.157881 0.969417 -0.187892 -1.693374 -0.021201 1.313513 321.047103 158.515478 -75.608440
1 324 3.835460 1.730901 0.987719 -0.304648 -0.198308 -0.659131 -0.076501 -0.669528 0.738837 0.124577 -0.070902 -0.051352 -0.283112 -43.466278 49.564538
1 260 4.281545 0.606413 1.017075 0.211881 -0.223003 -0.283953 0.239192 -0.040862 -0.970112 -2.505864 -1.762422 -0.543614 -59.723189 -77.438165 -4.925199
1 262 4.843841 1.676566 0.998014 -0.226275 0.375375 0.081195 -0.041783 0.473425 0.879842 0.683564 -0.085173 0.078292 17.947478 -50.675544 -79.032160
1 199 5.889458 1.590064 0.964060 -0.169976 -0.653502 0.123436 -0.272417 0.948062 -0.164219 0.329901 -0.113430 -1.202110 198.095029 -107.647401 237.163891
1 198 5.340891 0.599475 1.064662 -0.030138 0.128251 -0.284773 0.087144 -0.944771 -0.315934 -1.185201 -0.270953 0.483345 -360.314645 83.641599 -189.403926
1 390 4.308888 2.768150 1.006865 0.224505 0.787717 0.575773 -0.038478 -0.119255 0.992118 -3.327601 2.029905 0.114944 -176.973681 -96.805082 156.840380
1 263 5.391114 2.700728 1.030039 0.412246 0.245833 0.456144 -0.134411 0.828514 0.543597 1.756665 0.002523 0.430513 -256.037091 75.133465 -254.281764
1 136 6.420391 0.529053 1.002128 1.301826 0.235994 0.218219 -0.161160 0.607032 -0.778164 -0.131659 -0.999052 -0.752076 13.091407 81.915179 62.428483
1 264 6.499996 2.565015 1.068882 -0.353940 -0.200610 -0.379726 -0.021134 -0.774545 0.632165 1.748545 -0.165570 -0.144405 -324.240610 -35.566278 4.707765
1 200 6.966848 1.499799 0.941884 -0.295225 -0.336266 0.228241 -0.048830 0.080746 -0.995538 0.244476 1.823497 0.135909 143.807214 33.933385 -37.939607
1 72 7.474220 0.482284 0.990995 0.360236 0.246524 -0.280597 0.036492 0.430513 0.901846 -2.014503 -0.069282 0.114587 -56.282319 6.422271 66.391796
1 15 8.030536 1.529984 1.019399 0.300950 0.231001 -0.149741 0.024007 -0.941065 -0.337372 -0.673562 -0.384611 1.024903 -74.522886 -69.650814 -164.662266
1 18 8.540201 0.423790 0.983702 0.547447 -0.200939 -0.527912 -0.172460 0.983923 -0.046396 -0.054219 -0.007707 0.038103 -133.686179 -175.166710 -0.285713
